Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.180115, 0.35412905, -2.6968288]",../p02_2013-12-03/2013-12-03_10.15.29.jpg,ZTE-BLADE,[],,45.62167865,,2002:12:08 12:00:00,"['#cec3bf', '#141214', '#826f5d', '#403849', '#7f86a0']",['tv'],,10:15:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.17706452, -3.2416427]",../p02_2013-12-03/2013-12-03_10.34.30.jpg,ZTE-BLADE,[],,21.11963092,,2002:12:08 12:00:00,"['#b39d96', '#f7ece7', '#546686', '#745d4c', '#1f1a1b']",['tv'],,10:34:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 1.4301366, -3.050958]",../p02_2013-12-03/2013-12-03_10.27.59.jpg,ZTE-BLADE,[],,22.1890832,,2002:12:08 12:00:00,"['#5b7192', '#1d191a', '#b29f99', '#f2e9e5', '#6f6152']","['tv', 'tv']",,10:27:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.53119355, -2.6968288]",../p02_2013-12-03/2013-12-03_10.40.29.jpg,ZTE-BLADE,[],,27.70078923,,2002:12:08 12:00:00,"['#161316', '#bab3b9', '#fdf7f0', '#55484a', '#79819a']",['tv'],"one hosasgucgbhed toni t ‘eatanaye (uly, Wri mA SNE",10:40:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, -1.7978859, -6.115536]",../p02_2013-12-03/2013-12-03_11.13.02.jpg,ZTE-BLADE,[],,14.21665615,,2002:12:08 12:00:00,"['#eceaf7', '#837775', '#6d686c', '#57534f', '#a89daa']",[],,11:13:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.17706452, -2.152015]",../p02_2013-12-03/2013-12-03_10.35.59.jpg,ZTE-BLADE,[],,24.63590132,,2002:12:08 12:00:00,"['#4d3e41', '#637099', '#987e72', '#bdb5bb', '#131012']",['tv'],,10:35:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.17706452, -6.115536]",../p02_2013-12-03/2013-12-03_10.52.29.jpg,ZTE-BLADE,[],,4.549414757,,2002:12:08 12:00:00,"['#594e4b', '#292325', '#76756f', '#89999d', '#c8e5f4']",[],33 ———e 7aa,10:52:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.89894295, -3.050958]",../p02_2013-12-03/2013-12-03_11.50.59.jpg,ZTE-BLADE,[],,51.64498021,,2002:12:08 12:00:00,"['#543b42', '#f5f4f8', '#6d6063', '#1f171e', '#7995af']",['person'],,11:50:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.53119355, -2.3290794]",../p02_2013-12-03/2013-12-03_12.06.29.jpg,ZTE-BLADE,[],,80.98028696,,2002:12:08 12:00:00,"['#6c7388', '#534443', '#f9efea', '#b7a79d', '#161316']","['sports ball', 'tv']",,12:06:29,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[8.458236, 3.9499009, -3.7728362]",../p02_2013-12-03/2013-12-03_11.37.29.jpg,ZTE-BLADE,[],,84.05879455,,2002:12:08 12:00:00,"['#f1f8fc', '#55484d', '#1d1219', '#706364', '#8c95b3']",[],,11:37:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[5.3936577, 0.35412905, -2.8738933]",../p02_2013-12-03/2013-12-03_12.02.59.jpg,ZTE-BLADE,[],,7.506678002,,2002:12:08 12:00:00,"['#adbfdd', '#4a2a16', '#727d8b', '#1a151a', '#42444f']",[],,12:02:59,[],03/12/2013,ZTE,0,"[54.68843733333333, -5.8810093]"
,"[9.180115, -0.17706452, -2.3290794]",../p02_2013-12-03/2013-12-03_11.08.30.jpg,ZTE-BLADE,[],,19.03999662,,2002:12:08 12:00:00,"['#9d908e', '#1e1316', '#e9ddda', '#70696c', '#544745']",[],,11:08:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.89894295, -2.8738933]",../p02_2013-12-03/2013-12-03_11.29.29.jpg,ZTE-BLADE,[],,78.00843602,,2002:12:08 12:00:00,"['#7c7271', '#63554f', '#dfebf6', '#aaa3a6', '#271918']",[],,11:29:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.253072, -3.2416427]",../p02_2013-12-03/2013-12-03_11.21.59.jpg,ZTE-BLADE,[],,30.39059204,,2002:12:08 12:00:00,"['#1a1314', '#b8b6c2', '#eff2f5', '#837e83', '#625a5a']",[],e > 7 ‘y 4weis -7,11:21:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -1.9749504, -5.2165933]",../p02_2013-12-03/2013-12-03_11.13.29.jpg,ZTE-BLADE,[],,53.24018752,,2002:12:08 12:00:00,"['#9f98a2', '#fbf9f7', '#4c4a48', '#686061', '#7a7274']",[],,11:13:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.180115, -0.17706452, -3.050958]",../p02_2013-12-03/2013-12-03_11.09.59.jpg,ZTE-BLADE,[],['25-32'],22.42735735,['Happy'],2002:12:08 12:00:00,"['#2a2428', '#f8f9f8', '#7a7a85', '#65656b', '#a39d9f']","['person', 'person']",,11:09:59,"[array([-0.07654201,  0.07465223, -0.01275281, -0.08829509, -0.13432296,
       -0.07275011,  0.00409018, -0.16436385,  0.19817653, -0.07306381,
        0.19735326, -0.09529626, -0.30003929, -0.01916353, -0.04403916,
        0.19358693, -0.25150326, -0.15952516, -0.0368145 , -0.07241496,
        0.0297634 ,  0.02431463,  0.02741147,  0.13115355, -0.13775784,
       -0.36976817, -0.07356521, -0.05383524, -0.01656219, -0.04450257,
        0.00159136,  0.17396957, -0.18983123, -0.02108688,  0.06606579,
        0.03003591, -0.04113537, -0.11562996,  0.18477131,  0.05076903,
       -0.2058731 , -0.07951868,  0.14796618,  0.28535846,  0.23881675,
       -0.04060493, -0.00692856, -0.05291884,  0.07012738, -0.33248603,
       -0.00219402,  0.19653189,  0.0064276 ,  0.01305501,  0.08515718,
       -0.19405614, -0.02456583,  0.15037313, -0.26309469,  0.04397484,
        0.06688199, -0.04238281, -0.0556785 , -0.06921846,  0.19387832,
        0.17670506, -0.11523755, -0.1416239 ,  0.19211276, -0.19094895,
       -0.03516634,  0.01910725, -0.13847308, -0.26859409, -0.22604975,
       -0.02456749,  0.357205  ,  0.15277454, -0.11804251,  0.06818157,
       -0.03681527, -0.06407376,  0.05447544,  0.04223806, -0.0392475 ,
       -0.02986946, -0.1222837 ,  0.06943834,  0.17570423, -0.00902659,
        0.01300506,  0.32974017, -0.04217567, -0.10176543,  0.05562005,
        0.06772757, -0.15431249,  0.02685479, -0.24188554, -0.07728118,
        0.01567117, -0.08339233,  0.01389625,  0.12353822, -0.18951626,
        0.09288143, -0.00133916, -0.06095847, -0.05966112, -0.07742998,
       -0.10585409, -0.03123378,  0.14438947, -0.21482641,  0.16803338,
        0.13025253,  0.05897212,  0.16467524,  0.00288024,  0.0088293 ,
        0.03725831, -0.10157333, -0.10972524, -0.03486577,  0.0413028 ,
       -0.05425167,  0.00128461,  0.0021451 ])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, -0.35412905, -3.050958]",../p02_2013-12-03/2013-12-03_10.40.02.jpg,ZTE-BLADE,[],,51.53122413,,2002:12:08 12:00:00,"['#4f4b56', '#fdf8f5', '#161619', '#7482a3', '#bbb8c4']",['tv'],"we fay a ie ae PRS an oy, ton Be Nd PAV tit Ho nag nis ay ny aU weve om fia cu ley BH ime oi cy be ff a0 Ai Eee yt wees Fag yg",10:40:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, 0.53119355, -4.4947147]",../p02_2013-12-03/2013-12-03_11.17.59.jpg,ZTE-BLADE,[],,14.84314158,,2002:12:08 12:00:00,"['#575352', '#1b181f', '#857b7f', '#f2eceb', '#726c72']",[],,11:17:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.53119355, -2.8738933]",../p02_2013-12-03/2013-12-03_11.29.00.jpg,ZTE-BLADE,[],,205.0589377,,2002:12:08 12:00:00,"['#afa7ae', '#e4ecf8', '#261818', '#807578', '#655854']",[],At \ NN |RAV @Q ~ \AN \\\ ‘ \\ \\\\,11:29:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, 0.7082581, -4.3176503]",../p02_2013-12-03/2013-12-03_11.20.30.jpg,ZTE-BLADE,[],,22.0527031,,2002:12:08 12:00:00,"['#71666b', '#524b4a', '#8f858a', '#f0ebe9', '#19151c']",[],,11:20:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.89894295, -1.4301366]",../p02_2013-12-03/2013-12-03_11.01.29.jpg,ZTE-BLADE,[],,7.797685065,,2002:12:08 12:00:00,"['#524c4f', '#eeebf1', '#16181e', '#a7a0a8', '#837b7f']",[],,11:01:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 3.4187074, -3.4187074]",../p02_2013-12-03/2013-12-03_11.37.00.jpg,ZTE-BLADE,[],,45.94957952,,2002:12:08 12:00:00,"['#6e5d58', '#f2f8fb', '#20121a', '#878da7', '#553f42']",[],q we mr |q a mee,11:37:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.17706452, -2.5197644]",../p02_2013-12-03/2013-12-03_11.05.59.jpg,ZTE-BLADE,[],,8.847355524,,2002:12:08 12:00:00,"['#302729', '#ada0a3', '#f5f4f5', '#70615f', '#867e85']",[],,11:05:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.17706452, -2.6968288]",../p02_2013-12-03/2013-12-03_12.08.29.jpg,ZTE-BLADE,[],,19.50296621,,2002:12:08 12:00:00,"['#191519', '#5f4a3e', '#475e83', '#ede0d9', '#a4938b']","['tv', 'tv']","Username and pa student's workst pes : ae 2 | exam). a . erie rer Gee Pioase also sent ie ; i MSarnAMe WoL = 9) Veer eeetaromans |trail beware rs PED fet rere aupagyAdidhe: neal ps! on e ! SLO Cy pets ‘ seetiyinaeh/ 9909 Lnod sueusesn mes IUSS OR asRaly Taegan @ ° “(ume Site ® WHIOM 5 UepNys ed pur ouweuiesnAdidhe: % LRGA Siuwusesn ee} USE USP asa} ate’ arson < amr - sides & WHIM QUapNys t ett SRN ouieuosn |! |Username ' ue ee Pisase MISOUTATIIO Yo , |@Tmail burt ater aupagy",12:08:29,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[8.104107, 0.35412905, -5.3936577]",../p02_2013-12-03/2013-12-03_11.18.30.jpg,ZTE-BLADE,[],,19.67800519,,2002:12:08 12:00:00,"['#54504f', '#837a7f', '#70686d', '#19171f', '#f6f2f0']",[],,11:18:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, 1.7978859, -4.4947147]",../p02_2013-12-03/2013-12-03_11.23.59.jpg,ZTE-BLADE,[],,36.58886853,,2002:12:08 12:00:00,"['#f1eae6', '#534e4d', '#827a7f', '#1c191e', '#6f676b']",[],,11:23:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.534244, 1.0760075, -1.4301366]",../p02_2013-12-03/2013-12-03_11.39.29.jpg,ZTE-BLADE,[],,40.32312201,,2002:12:08 12:00:00,"['#272022', '#654240', '#e9e9f4', '#80706a', '#87a1ae']",[],,11:39:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 1.7978859, -2.3290794]",../p02_2013-12-03/2013-12-03_11.40.59.jpg,ZTE-BLADE,[],,39.8310585,,2002:12:08 12:00:00,"['#271b1d', '#673d3b', '#f4f5fa', '#a091a2', '#836967']",[],,11:40:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.7082581, -2.6968288]",../p02_2013-12-03/2013-12-03_11.31.59.jpg,ZTE-BLADE,[],,29.93563443,,2002:12:08 12:00:00,"['#6c6261', '#140c0b', '#9b8d85', '#55443c', '#f8f4ec']",[],,11:31:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[8.825985, 2.5197644, -1.9749504]",../p02_2013-12-03/2013-12-03_11.52.59.jpg,ZTE-BLADE,[],['25-32'],39.13001866,['Fear'],2002:12:08 12:00:00,"['#f2f1f7', '#7ba3b7', '#623e3f', '#2a2122', '#7e6e6a']",['person'],,11:52:59,"[array([-1.74546823e-01,  1.23334795e-01,  4.43683565e-02, -9.74712446e-02,
       -1.06189907e-01,  1.99999791e-02,  3.63649540e-02, -8.07862878e-02,
        1.42068222e-01, -5.07204309e-02,  1.79655343e-01, -1.00879051e-01,
       -2.99849033e-01,  2.21115947e-02, -1.80847086e-02,  1.13268152e-01,
       -1.22304641e-01, -4.95166704e-02, -1.32930726e-01, -1.19388729e-01,
        4.92543206e-02, -5.87173514e-02, -3.90296429e-02,  5.07667363e-02,
       -1.24100924e-01, -2.96425074e-01, -6.62126094e-02, -1.05405107e-01,
       -3.86996642e-02, -8.41028765e-02,  1.55155305e-02, -2.35743821e-04,
       -1.77263796e-01, -8.72460529e-02, -6.48305416e-02, -1.20986570e-02,
       -1.22564010e-01, -6.49450272e-02,  1.64927348e-01, -4.76962514e-02,
       -1.37797236e-01, -1.23753306e-02,  3.05177122e-02,  2.41022125e-01,
        1.17086411e-01,  3.03838030e-02,  3.99455801e-02, -7.81982094e-02,
        1.42628461e-01, -2.27684557e-01,  5.32987118e-02,  1.39969915e-01,
        1.70454055e-01,  4.30111475e-02,  1.12217739e-01, -1.09741032e-01,
        6.58296123e-02,  9.82562974e-02, -1.90065429e-01,  7.95200840e-02,
        1.20677993e-01, -3.37262154e-02, -5.11985421e-02, -8.99462700e-02,
        1.66747406e-01,  1.39778972e-01, -6.95245862e-02, -1.05204388e-01,
        1.61607295e-01, -6.98178783e-02,  5.50113618e-03,  5.40511273e-02,
       -1.17691547e-01, -2.59534687e-01, -2.25283906e-01,  9.02284458e-02,
        3.21564227e-01,  1.94779724e-01, -1.66726246e-01, -5.92755675e-02,
       -1.00350216e-01,  1.72664635e-02,  1.21850997e-01, -5.07071987e-03,
       -1.30590111e-01, -3.83349955e-02, -7.17327222e-02,  9.26871672e-02,
        1.51214927e-01, -7.52012953e-02, -5.52814528e-02,  2.13254422e-01,
        5.13412878e-02, -6.16799034e-02, -1.24160796e-02,  2.32105702e-02,
       -1.47455662e-01,  4.69461754e-02, -1.06020287e-01,  3.34911458e-02,
        1.55169591e-01, -8.14907178e-02,  2.89839301e-02,  6.99568689e-02,
       -1.70597091e-01,  1.45035177e-01, -2.38530412e-02,  5.82837686e-03,
       -5.87976500e-02, -4.44109105e-02, -1.55514270e-01,  1.75239220e-02,
        1.66469455e-01, -1.93072543e-01,  1.51075080e-01,  1.43973142e-01,
       -4.25997451e-02,  8.36317837e-02,  7.65927285e-02,  6.54950831e-03,
        2.34891698e-02, -2.30354816e-02, -1.71037450e-01, -5.60677312e-02,
        1.58899397e-01,  1.98268844e-03,  4.75290827e-02,  1.34944161e-02])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.458236, 0.89894295, -4.4947147]",../p02_2013-12-03/2013-12-03_11.35.00.jpg,ZTE-BLADE,[],,66.47336631,,2002:12:08 12:00:00,"['#746f78', '#443132', '#9699aa', '#6d5a53', '#f8fafa']",[],,11:35:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.89894295, -2.3290794]",../p02_2013-12-03/2013-12-03_10.33.02.jpg,ZTE-BLADE,[],,87.74429193,,2002:12:08 12:00:00,"['#f7eeed', '#70778e', '#c1aca2', '#574841', '#161315']",['tv'],SURAT Bee re on oe scent od oF a - Cr Sda Le cae O al — es Cen crea oa Tee Astaire euMItOnW as. = —— amma! ee revesSURAT fir we ertdes-deeimautartniest bah OW eat eae suis ne te s r == =e an i D ton,10:33:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 1.253072, -3.2416427]",../p02_2013-12-03/2013-12-03_11.48.00.jpg,ZTE-BLADE,[],,47.70124556,,2002:12:08 12:00:00,"['#322126', '#f9f9fb', '#635356', '#8c9cbb', '#7d706d']",[],,11:48:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.53119355, -2.8738933]",../p02_2013-12-03/2013-12-03_11.07.59.jpg,ZTE-BLADE,[],,14.29759483,,2002:12:08 12:00:00,"['#f7f8fa', '#736768', '#b4a5a2', '#2f272a', '#847f87']",[],,11:07:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 0.35412905, -4.140586]",../p02_2013-12-03/2013-12-03_11.22.30.jpg,ZTE-BLADE,[],,15.25824715,,2002:12:08 12:00:00,"['#645e5d', '#b3b0ba', '#1b1514', '#edf1f4', '#827a7d']",[],,11:22:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, 0.89894295, -4.671779]",../p02_2013-12-03/2013-12-03_11.19.59.jpg,ZTE-BLADE,['planetarium'],,11.79208151,,2002:12:08 12:00:00,"['#f6f3f0', '#1c1c23', '#736e71', '#877f83', '#5c5957']",[],i : 7 :einai,11:19:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.35412905, -2.3290794]",../p02_2013-12-03/2013-12-03_11.03.29.jpg,ZTE-BLADE,['Petri_dish'],,17.76967685,,2002:12:08 12:00:00,"['#3d3436', '#6f6368', '#90888e', '#e4d6d8', '#0d0d10']",['person'],,11:03:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.7082581, -2.6968288]",../p02_2013-12-03/2013-12-03_10.28.32.jpg,ZTE-BLADE,[],,15.49696271,,2002:12:08 12:00:00,"['#b2a69f', '#292221', '#f6eeeb', '#6f81a3', '#776a5c']",[],"Ht Hi; 7 #494 SUEDE NBER 999 #7) a| saseee 1S"" RUFF 8 OR 880 9 +e) 3 #oe Bian St le COOMERA MEM H Me to x 5 Demerrityy here©",10:28:32,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, 0.53119355, -5.761407]",../p02_2013-12-03/2013-12-03_11.15.59.jpg,ZTE-BLADE,['planetarium'],,19.72501532,,2002:12:08 12:00:00,"['#807578', '#a195a3', '#efecf3', '#4a4341', '#6d6467']",['person'],,11:15:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.357179, 1.7978859, -1.6208214]",../p02_2013-12-03/2013-12-03_11.44.00.jpg,ZTE-BLADE,[],['38-43'],74.4608637,['Surprise'],2002:12:08 12:00:00,"['#3d6f77', '#8096a1', '#efedf3', '#2c2023', '#735754']",['person'],,11:44:00,"[array([-0.09911056,  0.11101172, -0.0336659 , -0.09678304, -0.08121706,
       -0.02719928,  0.07891969, -0.1283555 ,  0.09689273, -0.1244936 ,
        0.15497808, -0.15896976, -0.27663717,  0.01958903, -0.05032092,
        0.12884727, -0.16421977, -0.10606661, -0.17906046, -0.17640996,
        0.00151725,  0.01963941, -0.07380223,  0.0439016 , -0.09741251,
       -0.25387192, -0.08624993, -0.07814179, -0.02888608, -0.03893579,
        0.02507897,  0.02916778, -0.12729736, -0.02005314, -0.01368907,
       -0.01713894, -0.09294842, -0.07045818,  0.19955599,  0.01915518,
       -0.1271393 , -0.00689325,  0.06874795,  0.30686527,  0.15009446,
        0.04108977, -0.03042659, -0.06394195,  0.14897315, -0.26524985,
        0.06472375,  0.12649474,  0.14913216,  0.0646387 ,  0.08841468,
       -0.14635825,  0.04555093,  0.14724615, -0.21760282,  0.03257775,
        0.08845353, -0.08850212, -0.035377  , -0.07641585,  0.19632606,
        0.15708549, -0.08751909, -0.05866913,  0.20978746, -0.16441818,
       -0.00546514, -0.01182027, -0.03894367, -0.22420433, -0.19271871,
        0.09472182,  0.33960351,  0.2168788 , -0.12639846, -0.04517923,
       -0.03420387, -0.00086313,  0.17580606, -0.00424578, -0.1864136 ,
       -0.06250896, -0.08351583,  0.04304929,  0.17762685, -0.05789434,
       -0.05245538,  0.242846  ,  0.00484556, -0.08665364,  0.04474731,
       -0.00877211, -0.13572699,  0.04725473, -0.07978202,  0.06412673,
        0.12348165, -0.19074827,  0.0061754 ,  0.07319366, -0.18357858,
        0.16203158, -0.04592238, -0.02877436, -0.07382715, -0.07062414,
       -0.09559155,  0.03102834,  0.18376948, -0.21173441,  0.11931828,
        0.13751651, -0.05088865,  0.18556231,  0.05916924,  0.04398895,
        0.0061638 , -0.07078042, -0.20790505, -0.08615687,  0.14949235,
        0.0147876 ,  0.05695722,  0.04759814])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.825985, -1.6208214, -3.2416427]",../p02_2013-12-03/2013-12-03_11.11.29.jpg,ZTE-BLADE,[],,16.80221028,,2002:12:08 12:00:00,"['#2e262a', '#9d9499', '#7e7b85', '#67646a', '#f7f8f7']","['person', 'person']",,11:11:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.17706452, -2.6968288]",../p02_2013-12-03/2013-12-03_12.08.02.jpg,ZTE-BLADE,[],,29.0184555,,2002:12:08 12:00:00,"['#a3928d', '#475c83', '#5b4840', '#ebdddb', '#171418']","['tv', 'tv']","StHHEHE'S Witt hata seat) Haake alee eared ; UBF ATHE Yo ie SHH Ht Wheto 19 BE YE agateSie Hh aad by POMEMLAY) tPTH ftipiddy THA SMH daa)) : HUME HAH Hat (hits BARA saps SSN DUG Sines,",12:08:02,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[9.180115, 0.89894295, -2.5197644]",../p02_2013-12-03/2013-12-03_10.42.00.jpg,ZTE-BLADE,[],,32.79245103,,2002:12:08 12:00:00,"['#6a7ca1', '#b3aeb7', '#fcf5ed', '#161417', '#574a4c']",['tv'],,10:42:00,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[8.458236, -0.7082581, -4.140586]",../p02_2013-12-03/2013-12-03_11.30.32.jpg,ZTE-BLADE,[],['4-6'],145.9504499,['Fear'],2002:12:08 12:00:00,"['#e4f1f9', '#251718', '#7f7778', '#655b55', '#acaaaf']",['bottle'],,11:30:32,"[array([-5.95729277e-02,  5.44129796e-02,  1.38903528e-01, -1.15253568e-01,
       -9.32121798e-02, -8.08904786e-03,  5.58443554e-03, -1.18368551e-01,
        1.38713509e-01, -8.99624974e-02,  1.50281817e-01, -8.17819983e-02,
       -2.33438551e-01,  7.10993707e-02, -4.45537865e-02,  1.74879804e-01,
       -1.50905594e-01, -1.30629644e-01, -1.45057753e-01, -5.05892485e-02,
        1.15162134e-03,  1.78658977e-01,  4.60159890e-02,  4.97535318e-02,
       -6.90955594e-02, -2.50256211e-01, -3.73855978e-02, -2.00467408e-02,
        7.73001760e-02, -8.69514197e-02, -1.29964203e-04,  9.17297080e-02,
       -2.17935309e-01,  2.63840277e-02,  4.63018641e-02,  8.22568163e-02,
       -4.68736887e-02, -1.03751510e-01,  2.24036306e-01,  3.32211331e-03,
       -2.35979185e-01,  1.77745204e-02,  9.41085070e-02,  2.32187942e-01,
        2.64972359e-01, -3.11931334e-02, -5.33579849e-02, -8.70704353e-02,
        8.34546164e-02, -3.25292796e-01, -3.61578353e-02,  1.58072293e-01,
        3.33867334e-02,  9.57078785e-02,  2.41957325e-03, -1.79451019e-01,
       -4.22616042e-02,  1.77007273e-01, -1.67089090e-01,  6.57850951e-02,
        4.80074659e-02, -1.09954037e-01,  9.48888622e-03, -1.06286570e-01,
        1.70915395e-01,  2.17327103e-02, -1.56883746e-01, -1.70979321e-01,
        1.17432952e-01, -1.74339548e-01, -5.85903600e-02,  1.05928585e-01,
       -1.53828010e-01, -1.44024104e-01, -2.76223749e-01,  1.00886272e-02,
        3.58585805e-01,  1.11242466e-01, -1.38245165e-01,  5.42822815e-02,
       -7.34067410e-02,  1.53564624e-02, -3.33381221e-02,  8.01829547e-02,
       -2.45103575e-02, -3.24194357e-02, -4.70569246e-02,  5.50050512e-02,
        2.00580046e-01, -7.59438872e-02,  7.49010965e-03,  2.58075774e-01,
       -2.19758935e-02,  9.86577850e-03, -6.95464164e-02,  6.84345514e-02,
       -8.35759193e-02, -5.45636564e-03, -1.67441159e-01, -7.21808150e-03,
       -4.83985581e-02, -1.36095453e-02,  7.61301368e-02,  2.11966783e-01,
       -1.83478102e-01,  1.91729248e-01, -3.66178900e-02, -4.24886122e-02,
        3.01776938e-02,  3.71723659e-02, -3.47704068e-02, -6.67095184e-02,
        1.66604862e-01, -2.32994124e-01,  1.70192629e-01,  2.24337563e-01,
        1.72590036e-02,  9.75482091e-02,  3.23793367e-02,  1.21009000e-01,
        1.05616841e-02,  8.22897255e-02, -1.51588112e-01, -5.36954030e-02,
        7.34955370e-02, -3.39881284e-03,  1.25008002e-02,  6.20551743e-02])]",03/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, 1.9749504, -1.9749504]",../p02_2013-12-03/2013-12-03_11.39.02.jpg,ZTE-BLADE,[],,72.47505927,,2002:12:08 12:00:00,"['#251b1f', '#5e4142', '#7a97a7', '#e7e8f2', '#786560']",['person'],,11:39:02,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.7082581, -2.3290794]",../p02_2013-12-03/2013-12-03_10.36.30.jpg,ZTE-BLADE,[],,131.1284112,,2002:12:08 12:00:00,"['#79819c', '#1b181a', '#faf3ef', '#61524d', '#cab3a7']",['tv'],Pheer Se tt eetSra ae helen teed pea. Sra 3 red s i : ve a Tibet ee Gg |,10:36:30,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.17706452, -2.6968288]",../p02_2013-12-03/2013-12-03_10.09.29.jpg,ZTE-BLADE,[],,57.13357678,,2002:12:08 12:00:00,"['#58493e', '#161414', '#b5a39a', '#64728a', '#f8f0eb']",['tv'],,10:09:29,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 0.35412905, -3.2416427]",../p02_2013-12-03/2013-12-03_10.13.59.jpg,ZTE-BLADE,[],,38.05891573,,2002:12:08 12:00:00,"['#191616', '#b0a29c', '#6c5d4f', '#f8efec', '#677592']",['tv'],,10:13:59,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.0, -2.6968288]",../p02_2013-12-03/2013-12-03_10.09.01.jpg,ZTE-BLADE,[],,116.7954129,,2002:12:08 12:00:00,"['#5c4d47', '#f9f2ee', '#171417', '#697692', '#b8a69f']",['tv'],,10:09:01,[],03/12/2013,ZTE,0,"[0.0, 0.0]"
